origin,destination,flows,pop.destination
Brockton_Ward 5,Fall River_Sector 1,,12601
Brockton_Ward 5,Fall River_Sector 5,,11806
Brockton_Ward 5,Fall River_Sector 7,,23223
Brockton_Ward 5,Fall River_Sector 8,,12871
Brockton_Ward 5,Fall River_Sector 9,,14922
Brockton_Ward 5,Framingham_All,,66910
Brockton_Ward 5,ICC_Inner Core,,417536
Brockton_Ward 5,ICC_Maturing Suburbs,,52140
Brockton_Ward 5,Lawrence_Ward C,,14242
Brockton_Ward 5,Lowell_Centralville,,15808
Brockton_Ward 5,Lowell_Lower Highlands,,11813
Brockton_Ward 5,Lowell_Pawtucketville,,14355
Brockton_Ward 5,MAGIC_Maturing Suburbs,,115604
Brockton_Ward 5,Metrowest_Developing Suburbs,,13801
Brockton_Ward 5,Metrowest_Maturing Suburbs,,106807
Brockton_Ward 5,Metrowest_Regional Urban Centers,,36255
Brockton_Ward 5,MRPC_Regional Urban Centers,,110984
Brockton_Ward 5,MVPC_Developing Suburbs,,110116
Brockton_Ward 5,MVPC_Regional Urban Centers,,136397
Brockton_Ward 5,New Bedford_Neighborhood 1,,18383
Brockton_Ward 5,New Bedford_Neighborhood 3,,19180
Brockton_Ward 5,New Bedford_Neighborhood 4,,16801
Brockton_Ward 5,Newton_Ward 2,,24821
Brockton_Ward 5,Newton_Ward 5,,20214
Brockton_Ward 5,Newton_Ward 7,,12829
Brockton_Ward 5,NMCOG_Maturing Suburbs,,101690
Brockton_Ward 5,NSPC_Maturing Suburbs,,161159
Brockton_Ward 5,NSTF_Regional Urban Centers,,158671
Brockton_Ward 5,OCPC_Developing Suburbs,72,184584
Brockton_Ward 5,PVPC_Developing Suburbs,,173566
Brockton_Ward 5,Quincy_Houghs Neck,,13394
Brockton_Ward 5,Quincy_North Quincy,,17172
Brockton_Ward 5,Quincy_South Quincy,,27277
Brockton_Ward 5,Quincy_Wollaston,,14501
Brockton_Ward 5,Somerville_2143,,20785
Brockton_Ward 5,Somerville_2144,,29483
Brockton_Ward 5,Somerville_2145,,27210
Brockton_Ward 5,SRPEDD_Developing Suburbs,,272896
Brockton_Ward 5,SRPEDD_Maturing Suburbs,,22414
Brockton_Ward 5,SRPEDD_Regional Urban Centers,,116278
Brockton_Ward 5,SSC_Developing Suburbs,,41968
Brockton_Ward 5,SSC_Maturing Suburbs,,198636
Brockton_Ward 5,SWAP_Developing Suburbs,,103784
Brockton_Ward 5,SWAP_Regional Urban Centers,,26799
Brockton_Ward 5,TRIC_Developing Suburbs,,44628
Brockton_Ward 5,TRIC_Maturing Suburbs,,172876
Brockton_Ward 5,TRIC_Regional Urban Centers,,28587
Brockton_Ward 5,Worcester_Doherty,,59480
Brockton_Ward 5,,324,
Brockton_Ward 6,Boston_Allston/Brighton,,75954
Brockton_Ward 6,"Boston_Back Bay, Downtown, Beacon Hill, West &amp; North End",,45238
Brockton_Ward 6,Boston_Dorchester,,132393
Brockton_Ward 6,Boston_Fenway,,43708
Brockton_Ward 6,Boston_Hyde Park,,36604
Brockton_Ward 6,Boston_Mattapan,,23974
Brockton_Ward 6,Boston_Roslindale,,28003
Brockton_Ward 6,Boston_South Boston,,34837
Brockton_Ward 6,Boston_South End,,25242
Brockton_Ward 6,Brockton_Ward 1,,20218
Brockton_Ward 6,Brockton_Ward 2,,12824
Brockton_Ward 6,Brockton_Ward 4,,20792
Brockton_Ward 6,Brockton_Ward 5,,13089
Brockton_Ward 6,Brockton_Ward 6,6770,15208
Brockton_Ward 6,Brockton_Ward 7,,16616
Brockton_Ward 6,Cambridge_All,,101355
Brockton_Ward 6,CCC_Maturing Suburbs,,201577
Brockton_Ward 6,Chelsea_Ward 3,,17797
Brockton_Ward 6,Chelsea_Ward 4,,17283
Brockton_Ward 6,CMRPC_Developing Suburbs,,308392
Brockton_Ward 6,Everett_All,,38037
Brockton_Ward 6,Fall River_Sector 7,,23223
Brockton_Ward 6,Fall River_Sector 9,,14922
Brockton_Ward 6,ICC_Inner Core,,417536
Brockton_Ward 6,ICC_Maturing Suburbs,,52140
Brockton_Ward 6,Lawrence_Ward E,,12811
Brockton_Ward 6,Lynn_Ward 3,,22132
Brockton_Ward 6,Metrowest_Maturing Suburbs,,106807
Brockton_Ward 6,MVPC_Regional Urban Centers,,136397
Brockton_Ward 6,New Bedford_Neighborhood 1,,18383
Brockton_Ward 6,New Bedford_Neighborhood 2,,19765
Brockton_Ward 6,New Bedford_Neighborhood 3,,19180
Brockton_Ward 6,New Bedford_Neighborhood 4,,16801
Brockton_Ward 6,Newton_Ward 2,,24821
Brockton_Ward 6,Newton_Ward 5,,20214
Brockton_Ward 6,Newton_Ward 7,,12829
Brockton_Ward 6,Newton_Ward 8,,11362
Brockton_Ward 6,NMCOG_Maturing Suburbs,,101690
Brockton_Ward 6,NSPC_Maturing Suburbs,,161159
Brockton_Ward 6,NSTF_Regional Urban Centers,,158671
Brockton_Ward 6,OCPC_Developing Suburbs,75,184584
Brockton_Ward 6,PVPC_Developing Suburbs,,173566
Brockton_Ward 6,Quincy_Houghs Neck,,13394
Brockton_Ward 6,Quincy_North Quincy,,17172
Brockton_Ward 6,Quincy_Quincy Center,,15681
Brockton_Ward 6,Quincy_South Quincy,,27277
Brockton_Ward 6,Quincy_Wollaston,,14501
Brockton_Ward 6,Somerville_2144,,29483
Brockton_Ward 6,Springfield_Indian Orchard,,11428
Brockton_Ward 6,SRPEDD_Developing Suburbs,,272896
Brockton_Ward 6,SRPEDD_Maturing Suburbs,,22414
Brockton_Ward 6,SRPEDD_Regional Urban Centers,,116278
Brockton_Ward 6,SSC_Developing Suburbs,,41968
Brockton_Ward 6,SSC_Maturing Suburbs,,198636
Brockton_Ward 6,SWAP_Developing Suburbs,,103784
Brockton_Ward 6,TRIC_Developing Suburbs,,44628
Brockton_Ward 6,TRIC_Maturing Suburbs,,172876
Brockton_Ward 6,TRIC_Regional Urban Centers,,28587
Brockton_Ward 6,Worcester_Burncoat,,37561
Brockton_Ward 6,,307,
Brockton_Ward 7,Boston_Allston/Brighton,,75954
Brockton_Ward 7,Boston_Charlestown,,15195
Brockton_Ward 7,Boston_Dorchester,,132393
Brockton_Ward 7,Boston_Fenway,,43708
Brockton_Ward 7,Boston_Hyde Park,,36604
Brockton_Ward 7,Boston_Jamaica Plain,,33881
Brockton_Ward 7,Boston_Mattapan,,23974
Brockton_Ward 7,Boston_Roslindale,,28003
Brockton_Ward 7,Boston_Roxbury,,33389
Brockton_Ward 7,Boston_South End,,25242
Brockton_Ward 7,Brockton_Ward 1,59,20218
Brockton_Ward 7,Brockton_Ward 2,75,12824
Brockton_Ward 7,Brockton_Ward 4,62,20792
Brockton_Ward 7,Brockton_Ward 5,,13089
Brockton_Ward 7,Brockton_Ward 6,,15208
Brockton_Ward 7,Brockton_Ward 7,5384,16616
Brockton_Ward 7,BRPC_Regional Urban Centers,,63046
Brockton_Ward 7,Cambridge_All,,101355
Brockton_Ward 7,CCC_Developing Suburbs,,21906
Brockton_Ward 7,CCC_Maturing Suburbs,,201577
Brockton_Ward 7,CCC_Rural Towns,,8267
Brockton_Ward 7,Chelsea_Ward 4,,17283
Brockton_Ward 7,CMRPC_Developing Suburbs,,308392
Brockton_Ward 7,Everett_All,,38037
Brockton_Ward 7,Fall River_Sector 1,,12601
Brockton_Ward 7,Fall River_Sector 2,,16515
Brockton_Ward 7,Fall River_Sector 5,,11806
Brockton_Ward 7,Fall River_Sector 7,,23223
Brockton_Ward 7,Fall River_Sector 8,,12871
Brockton_Ward 7,Fall River_Sector 9,,14922
Brockton_Ward 7,FRCOG_Developing Suburbs,,38925
Brockton_Ward 7,ICC_Inner Core,,417536
Brockton_Ward 7,ICC_Maturing Suburbs,,52140
Brockton_Ward 7,Lowell_Highlands,,17818
Brockton_Ward 7,Lowell_Lower Highlands,,11813
Brockton_Ward 7,Lynn_Ward 1,,13903
Brockton_Ward 7,Lynn_Ward 4,,17440
Brockton_Ward 7,Lynn_Ward 5,,19986
Brockton_Ward 7,MAGIC_Developing Suburbs,,45932
Brockton_Ward 7,Metrowest_Maturing Suburbs,,106807
Brockton_Ward 7,MRPC_Regional Urban Centers,,110984
Brockton_Ward 7,New Bedford_Neighborhood 1,,18383
Brockton_Ward 7,New Bedford_Neighborhood 2,,19765
Brockton_Ward 7,Newton_Ward 2,,24821
Brockton_Ward 7,Newton_Ward 5,,20214
Brockton_Ward 7,Newton_Ward 7,,12829
Brockton_Ward 7,Newton_Ward 8,,11362
Brockton_Ward 7,NSPC_Maturing Suburbs,,161159
Brockton_Ward 7,NSPC_Regional Urban Centers,,37258
Brockton_Ward 7,NSTF_Regional Urban Centers,,158671
Brockton_Ward 7,OCPC_Developing Suburbs,,184584
Brockton_Ward 7,PVPC_Regional Urban Centers,,239962
Brockton_Ward 7,PVPC_Rural Towns,,27236
Brockton_Ward 7,Quincy_North Quincy,,17172
Brockton_Ward 7,Quincy_South Quincy,,27277
Brockton_Ward 7,Quincy_Wollaston,,14501
Brockton_Ward 7,Somerville_2145,,27210
Brockton_Ward 7,Springfield_Forest Park,,24733
Brockton_Ward 7,Springfield_Indian Orchard,,11428
Brockton_Ward 7,SRPEDD_Developing Suburbs,,272896
Brockton_Ward 7,SRPEDD_Maturing Suburbs,,22414
Brockton_Ward 7,SRPEDD_Regional Urban Centers,,116278
Brockton_Ward 7,SSC_Developing Suburbs,,41968
Brockton_Ward 7,SSC_Maturing Suburbs,,198636
Brockton_Ward 7,SWAP_Developing Suburbs,,103784
Brockton_Ward 7,SWAP_Regional Urban Centers,,26799
Brockton_Ward 7,TRIC_Developing Suburbs,,44628
Brockton_Ward 7,TRIC_Maturing Suburbs,,172876
Brockton_Ward 7,TRIC_Regional Urban Centers,,28587
Brockton_Ward 7,,299,
BRPC_Developing Suburbs,Boston_Allston/Brighton,,75954
BRPC_Developing Suburbs,"Boston_Back Bay, Downtown, Beacon Hill, West &amp; North End",,45238
BRPC_Developing Suburbs,Boston_Charlestown,,15195
BRPC_Developing Suburbs,Boston_Dorchester,,132393
BRPC_Developing Suburbs,Boston_Jamaica Plain,,33881
BRPC_Developing Suburbs,Boston_Roxbury,,33389
BRPC_Developing Suburbs,Boston_South Boston,,34837
BRPC_Developing Suburbs,BRPC_Developing Suburbs,17043,46115
BRPC_Developing Suburbs,BRPC_Regional Urban Centers,315,63046
BRPC_Developing Suburbs,BRPC_Rural Towns,170,25792
BRPC_Developing Suburbs,Cambridge_All,,101355
BRPC_Developing Suburbs,CCC_Developing Suburbs,,21906
BRPC_Developing Suburbs,CCC_Maturing Suburbs,,201577
BRPC_Developing Suburbs,CCC_Rural Towns,,8267
BRPC_Developing Suburbs,CMRPC_Developing Suburbs,,308392
BRPC_Developing Suburbs,Everett_All,,38037
BRPC_Developing Suburbs,Fall River_Sector 9,,14922
BRPC_Developing Suburbs,Framingham_All,,66910
BRPC_Developing Suburbs,FRCOG_Developing Suburbs,,38925
BRPC_Developing Suburbs,FRCOG_Rural Towns,,32610
BRPC_Developing Suburbs,ICC_Inner Core,,417536
BRPC_Developing Suburbs,ICC_Maturing Suburbs,,52140
BRPC_Developing Suburbs,Lynn_Ward 1,,13903
BRPC_Developing Suburbs,MAGIC_Developing Suburbs,,45932
BRPC_Developing Suburbs,MAGIC_Maturing Suburbs,,115604
BRPC_Developing Suburbs,Metrowest_Maturing Suburbs,,106807
BRPC_Developing Suburbs,Metrowest_Regional Urban Centers,,36255
BRPC_Developing Suburbs,MVPC_Developing Suburbs,,110116
BRPC_Developing Suburbs,MVPC_Regional Urban Centers,,136397
BRPC_Developing Suburbs,Newton_Ward 2,,24821
BRPC_Developing Suburbs,Newton_Ward 3,,14603
BRPC_Developing Suburbs,Newton_Ward 7,,12829
BRPC_Developing Suburbs,NMCOG_Maturing Suburbs,,101690
BRPC_Developing Suburbs,NSPC_Maturing Suburbs,,161159
BRPC_Developing Suburbs,NSTF_Regional Urban Centers,,158671
BRPC_Developing Suburbs,OCPC_Developing Suburbs,,184584
BRPC_Developing Suburbs,PVPC_Developing Suburbs,,173566
BRPC_Developing Suburbs,PVPC_Maturing Suburbs,,15633
BRPC_Developing Suburbs,PVPC_Regional Urban Centers,,239962
BRPC_Developing Suburbs,PVPC_Rural Towns,,27236
BRPC_Developing Suburbs,Quincy_South Quincy,,27277
BRPC_Developing Suburbs,Quincy_Wollaston,,14501
BRPC_Developing Suburbs,Somerville_2144,,29483
BRPC_Developing Suburbs,Somerville_2145,,27210
BRPC_Developing Suburbs,Springfield_Liberty Heights,,17819
BRPC_Developing Suburbs,Springfield_McKnight,,28486
BRPC_Developing Suburbs,Springfield_Pine Point,,19112
BRPC_Developing Suburbs,Springfield_Sixteen Acres,,22937
BRPC_Developing Suburbs,SRPEDD_Developing Suburbs,,272896
BRPC_Developing Suburbs,SSC_Developing Suburbs,,41968
BRPC_Developing Suburbs,SSC_Maturing Suburbs,,198636
BRPC_Developing Suburbs,SWAP_Developing Suburbs,,103784
BRPC_Developing Suburbs,TRIC_Developing Suburbs,,44628
BRPC_Developing Suburbs,TRIC_Maturing Suburbs,,172876
BRPC_Developing Suburbs,TRIC_Regional Urban Centers,,28587
BRPC_Developing Suburbs,,970,
BRPC_Regional Urban Centers,Boston_Allston/Brighton,,75954
BRPC_Regional Urban Centers,"Boston_Back Bay, Downtown, Beacon Hill, West &amp; North End",,45238
BRPC_Regional Urban Centers,Boston_East Boston,,41604
BRPC_Regional Urban Centers,Boston_Jamaica Plain,,33881
BRPC_Regional Urban Centers,Boston_Mattapan,,23974
BRPC_Regional Urban Centers,Boston_Roslindale,,28003
BRPC_Regional Urban Centers,Boston_Roxbury,,33389
BRPC_Regional Urban Centers,Boston_South Boston,,34837
BRPC_Regional Urban Centers,Boston_South End,,25242
BRPC_Regional Urban Centers,Brockton_Ward 1,,20218
BRPC_Regional Urban Centers,BRPC_Developing Suburbs,291,46115
BRPC_Regional Urban Centers,BRPC_Regional Urban Centers,25203,63046
BRPC_Regional Urban Centers,BRPC_Rural Towns,154,25792
BRPC_Regional Urban Centers,Cambridge_All,,101355
BRPC_Regional Urban Centers,CCC_Maturing Suburbs,,201577
BRPC_Regional Urban Centers,CMRPC_Developing Suburbs,,308392
BRPC_Regional Urban Centers,CMRPC_Regional Urban Centers,,30538
BRPC_Regional Urban Centers,Everett_All,,38037
BRPC_Regional Urban Centers,Fall River_Sector 8,,12871
BRPC_Regional Urban Centers,Framingham_All,,66910
BRPC_Regional Urban Centers,FRCOG_Developing Suburbs,,38925
BRPC_Regional Urban Centers,FRCOG_Rural Towns,,32610
BRPC_Regional Urban Centers,ICC_Inner Core,,417536
BRPC_Regional Urban Centers,MAGIC_Developing Suburbs,,45932
BRPC_Regional Urban Centers,Metrowest_Maturing Suburbs,,106807
BRPC_Regional Urban Centers,MRPC_Regional Urban Centers,,110984
BRPC_Regional Urban Centers,MVPC_Developing Suburbs,,110116
BRPC_Regional Urban Centers,MVPC_Regional Urban Centers,,136397
BRPC_Regional Urban Centers,Newton_Ward 2,,24821
BRPC_Regional Urban Centers,Newton_Ward 7,,12829
BRPC_Regional Urban Centers,NMCOG_Maturing Suburbs,,101690
BRPC_Regional Urban Centers,NSPC_Maturing Suburbs,,161159
BRPC_Regional Urban Centers,NSPC_Regional Urban Centers,,37258
BRPC_Regional Urban Centers,NSTF_Maturing Suburbs,,63633
BRPC_Regional Urban Centers,NSTF_Regional Urban Centers,,158671
BRPC_Regional Urban Centers,OCPC_Developing Suburbs,,184584
BRPC_Regional Urban Centers,PVPC_Developing Suburbs,,173566
BRPC_Regional Urban Centers,PVPC_Maturing Suburbs,,15633
BRPC_Regional Urban Centers,PVPC_Regional Urban Centers,,239962
BRPC_Regional Urban Centers,PVPC_Rural Towns,,27236
BRPC_Regional Urban Centers,Quincy_Houghs Neck,,13394
BRPC_Regional Urban Centers,Somerville_2143,,20785
BRPC_Regional Urban Centers,Somerville_2144,,29483
BRPC_Regional Urban Centers,Springfield_East Forest Park,,10618
BRPC_Regional Urban Centers,Springfield_Forest Park,,24733
BRPC_Regional Urban Centers,Springfield_Liberty Heights,,17819
BRPC_Regional Urban Centers,Springfield_Sixteen Acres,,22937
BRPC_Regional Urban Centers,Springfield_South End,,16949
BRPC_Regional Urban Centers,SRPEDD_Developing Suburbs,,272896
BRPC_Regional Urban Centers,SRPEDD_Regional Urban Centers,,116278
BRPC_Regional Urban Centers,SSC_Maturing Suburbs,,198636
BRPC_Regional Urban Centers,SWAP_Developing Suburbs,,103784
BRPC_Regional Urban Centers,TRIC_Maturing Suburbs,,172876
BRPC_Regional Urban Centers,TRIC_Regional Urban Centers,,28587
BRPC_Regional Urban Centers,Worcester_Burncoat,,37561
BRPC_Regional Urban Centers,Worcester_Doherty,,59480
BRPC_Regional Urban Centers,,1339,
BRPC_Rural Towns,Boston_Allston/Brighton,,75954
BRPC_Rural Towns,"Boston_Back Bay, Downtown, Beacon Hill, West &amp; North End",,45238
BRPC_Rural Towns,Boston_Charlestown,,15195
BRPC_Rural Towns,Boston_East Boston,,41604
BRPC_Rural Towns,Boston_Fenway,,43708
BRPC_Rural Towns,Boston_Jamaica Plain,,33881
BRPC_Rural Towns,Boston_South End,,25242
BRPC_Rural Towns,BRPC_Developing Suburbs,212,46115
BRPC_Rural Towns,BRPC_Regional Urban Centers,146,63046
BRPC_Rural Towns,BRPC_Rural Towns,10744,25792
BRPC_Rural Towns,Cambridge_All,,101355
BRPC_Rural Towns,CCC_Maturing Suburbs,,201577
BRPC_Rural Towns,CMRPC_Developing Suburbs,,308392
BRPC_Rural Towns,Framingham_All,,66910
BRPC_Rural Towns,FRCOG_Rural Towns,,32610
BRPC_Rural Towns,ICC_Inner Core,,417536
BRPC_Rural Towns,Lawrence_Ward E,,12811
BRPC_Rural Towns,Metrowest_Regional Urban Centers,,36255
BRPC_Rural Towns,MVPC_Developing Suburbs,,110116
BRPC_Rural Towns,Newton_Ward 2,,24821
BRPC_Rural Towns,NSPC_Maturing Suburbs,,161159
BRPC_Rural Towns,NSTF_Regional Urban Centers,,158671
BRPC_Rural Towns,PVPC_Developing Suburbs,,173566
BRPC_Rural Towns,PVPC_Regional Urban Centers,,239962
BRPC_Rural Towns,PVPC_Rural Towns,,27236
BRPC_Rural Towns,Quincy_North Quincy,,17172
BRPC_Rural Towns,Quincy_Quincy Center,,15681
BRPC_Rural Towns,Quincy_South Quincy,,27277
BRPC_Rural Towns,Somerville_2143,,20785
BRPC_Rural Towns,Somerville_2145,,27210
BRPC_Rural Towns,Springfield_McKnight,,28486
BRPC_Rural Towns,Springfield_Pine Point,,19112
BRPC_Rural Towns,SRPEDD_Developing Suburbs,,272896
BRPC_Rural Towns,SRPEDD_Maturing Suburbs,,22414
BRPC_Rural Towns,SSC_Maturing Suburbs,,198636
BRPC_Rural Towns,TRIC_Regional Urban Centers,,28587
BRPC_Rural Towns,,567,
Cambridge_All,Boston_Allston/Brighton,190,75954
Cambridge_All,"Boston_Back Bay, Downtown, Beacon Hill, West &amp; North End",222,45238
Cambridge_All,Boston_Charlestown,57,15195
Cambridge_All,Boston_Dorchester,82,132393
Cambridge_All,Boston_East Boston,,41604
Cambridge_All,Boston_Fenway,85,43708
Cambridge_All,Boston_Hyde Park,,36604
Cambridge_All,Boston_Jamaica Plain,89,33881
Cambridge_All,Boston_Mattapan,,23974
Cambridge_All,Boston_Roslindale,,28003
Cambridge_All,Boston_Roxbury,,33389
Cambridge_All,Boston_South Boston,68,34837
Cambridge_All,Boston_South End,85,25242
Cambridge_All,Boston_West Roxbury,,28753
Cambridge_All,Brockton_Ward 1,,20218
Cambridge_All,Brockton_Ward 2,,12824
Cambridge_All,Brockton_Ward 4,,20792
Cambridge_All,Brockton_Ward 6,,15208
Cambridge_All,Brockton_Ward 7,,16616
Cambridge_All,BRPC_Developing Suburbs,,46115
Cambridge_All,BRPC_Regional Urban Centers,,63046
Cambridge_All,BRPC_Rural Towns,,25792
Cambridge_All,Cambridge_All,40875,101355
Cambridge_All,CCC_Maturing Suburbs,,201577
Cambridge_All,CCC_Rural Towns,,8267
Cambridge_All,Chelsea_Ward 3,,17797
Cambridge_All,Chelsea_Ward 4,,17283
Cambridge_All,CMRPC_Developing Suburbs,,308392
Cambridge_All,CMRPC_Regional Urban Centers,,30538
Cambridge_All,Everett_All,,38037
Cambridge_All,Fall River_Sector 5,,11806
Cambridge_All,Fall River_Sector 7,,23223
Cambridge_All,Fall River_Sector 8,,12871
Cambridge_All,Framingham_All,,66910
Cambridge_All,FRCOG_Developing Suburbs,,38925
Cambridge_All,FRCOG_Rural Towns,,32610
Cambridge_All,ICC_Inner Core,1045,417536
Cambridge_All,ICC_Maturing Suburbs,,52140
Cambridge_All,Lawrence_Ward A,,16297
Cambridge_All,Lawrence_Ward E,,12811
Cambridge_All,Lawrence_Ward F,,10378
Cambridge_All,Lowell_Centralville,,15808
Cambridge_All,Lowell_Highlands,,17818
Cambridge_All,Lowell_Lower Belvidere,,33301
Cambridge_All,Lowell_Lower Highlands,,11813
Cambridge_All,Lowell_Pawtucketville,,14355
Cambridge_All,Lynn_Ward 1,,13903
Cambridge_All,Lynn_Ward 3,,22132
Cambridge_All,Lynn_Ward 4,,17440
Cambridge_All,Lynn_Ward 5,,19986
Cambridge_All,Lynn_Ward 7,,15589
Cambridge_All,MAGIC_Developing Suburbs,,45932
Cambridge_All,MAGIC_Maturing Suburbs,140,115604
Cambridge_All,Metrowest_Developing Suburbs,,13801
Cambridge_All,Metrowest_Maturing Suburbs,81,106807
Cambridge_All,Metrowest_Regional Urban Centers,,36255
Cambridge_All,MRPC_Developing Suburbs,,104376
Cambridge_All,MRPC_Regional Urban Centers,,110984
Cambridge_All,MRPC_Rural Towns,,19547
Cambridge_All,MVC_Developing Suburbs,,14987
Cambridge_All,MVPC_Developing Suburbs,,110116
Cambridge_All,MVPC_Regional Urban Centers,,136397
Cambridge_All,New Bedford_Neighborhood 4,,16801
Cambridge_All,Newton_Ward 2,,24821
Cambridge_All,Newton_Ward 3,,14603
Cambridge_All,Newton_Ward 5,,20214
Cambridge_All,Newton_Ward 7,,12829
Cambridge_All,Newton_Ward 8,,11362
Cambridge_All,NMCOG_Developing Suburbs,,74368
Cambridge_All,NMCOG_Maturing Suburbs,,101690
Cambridge_All,NSPC_Maturing Suburbs,101,161159
Cambridge_All,NSPC_Regional Urban Centers,,37258
Cambridge_All,NSTF_Developing Suburbs,,55889
Cambridge_All,NSTF_Maturing Suburbs,,63633
Cambridge_All,NSTF_Regional Urban Centers,,158671
Cambridge_All,OCPC_Developing Suburbs,,184584
Cambridge_All,PVPC_Developing Suburbs,,173566
Cambridge_All,PVPC_Maturing Suburbs,,15633
Cambridge_All,PVPC_Regional Urban Centers,,239962
Cambridge_All,PVPC_Rural Towns,,27236
Cambridge_All,Quincy_Houghs Neck,,13394
Cambridge_All,Quincy_North Quincy,,17172
Cambridge_All,Quincy_Quincy Center,,15681
Cambridge_All,Quincy_South Quincy,,27277
Cambridge_All,Quincy_Wollaston,,14501
Cambridge_All,Somerville_2143,270,20785
Cambridge_All,Somerville_2144,293,29483
Cambridge_All,Somerville_2145,108,27210
Cambridge_All,Springfield_Forest Park,,24733
Cambridge_All,Springfield_McKnight,,28486
Cambridge_All,SRPEDD_Developing Suburbs,,272896
Cambridge_All,SRPEDD_Maturing Suburbs,,22414
Cambridge_All,SRPEDD_Regional Urban Centers,,116278
Cambridge_All,SSC_Developing Suburbs,,41968
Cambridge_All,SSC_Maturing Suburbs,53,198636
Cambridge_All,SWAP_Developing Suburbs,,103784
Cambridge_All,SWAP_Regional Urban Centers,,26799
Cambridge_All,TRIC_Developing Suburbs,,44628
Cambridge_All,TRIC_Maturing Suburbs,73,172876
Cambridge_All,TRIC_Regional Urban Centers,,28587
Cambridge_All,Worcester_Burncoat,,37561
Cambridge_All,Worcester_Doherty,,59480
Cambridge_All,Worcester_North,,37617
Cambridge_All,Worcester_South,,37990
Cambridge_All,,4695,
CCC_Developing Suburbs,Boston_Allston/Brighton,,75954
CCC_Developing Suburbs,"Boston_Back Bay, Downtown, Beacon Hill, West &amp; North End",,45238
CCC_Developing Suburbs,Boston_Charlestown,,15195
CCC_Developing Suburbs,Boston_Dorchester,,132393
CCC_Developing Suburbs,Boston_Fenway,,43708
CCC_Developing Suburbs,Boston_Jamaica Plain,,33881
CCC_Developing Suburbs,Boston_South Boston,,34837
CCC_Developing Suburbs,Brockton_Ward 4,,20792
CCC_Developing Suburbs,Brockton_Ward 7,,16616
CCC_Developing Suburbs,BRPC_Developing Suburbs,,46115
